subscriber_id,first_name,last_name,email,signup_date,signup_source,country,gender,age_group,status
SUB1175,First1175,Last1175,user1175@email.com,2023-08-18,Checkout,Canada,Female,18-24,Active
SUB1176,First1176,Last1176,user1176@email.com,2024-05-19,Referral,Australia,Male,55+,Unsubscribed
SUB1177,First1177,Last1177,user1177@email.com,2023-10-28,Website Popup,Canada,Male,25-34,Unsubscribed
SUB1178,First1178,Last1178,user1178@email.com,2024-06-18,Website Popup,United Kingdom,Male,35-44,Active
SUB1179,First1179,Last1179,user1179@email.com,2024-06-16,Blog,United States,Female,35-44,Active
SUB1180,First1180,Last1180,user1180@email.com,2023-07-07,Checkout,Canada,Female,45-54,Active
SUB1181,First1181,Last1181,user1181@email.com,2023-10-07,Social Media,United States,Male,35-44,Active
SUB1182,First1182,Last1182,user1182@email.com,2024-05-09,Website Popup,United States,Male,25-34,Active
SUB1183,First1183,Last1183,user1183@email.com,2023-12-14,Referral,United States,Female,35-44,Active
SUB1184,First1184,Last1184,user1184@email.com,2023-11-28,Referral,United Kingdom,Male,25-34,Active
SUB1185,First1185,Last1185,user1185@email.com,2024-06-01,Social Media,United States,Female,35-44,Active
SUB1186,First1186,Last1186,user1186@email.com,2023-08-02,Website Popup,Australia,Male,18-24,Active
SUB1187,First1187,Last1187,user1187@email.com,2024-03-08,Website Popup,United States,Female,35-44,Active
SUB1188,First1188,Last1188,user1188@email.com,2024-02-08,Referral,United States,Female,25-34,Active
SUB1189,First1189,Last1189,user1189@email.com,2023-12-17,Website Popup,Australia,Female,35-44,Active
SUB1190,First1190,Last1190,user1190@email.com,2024-01-20,Website Popup,United States,Male,45-54,Active
SUB1191,First1191,Last1191,user1191@email.com,2023-09-09,Checkout,United States,Male,35-44,Active
SUB1192,First1192,Last1192,user1192@email.com,2023-11-08,Social Media,United States,Male,45-54,Unsubscribed
SUB1193,First1193,Last1193,user1193@email.com,2023-07-18,Website Popup,United Kingdom,Female,35-44,Active
SUB1194,First1194,Last1194,user1194@email.com,2023-12-06,Blog,Australia,Male,25-34,Active
SUB1195,First1195,Last1195,user1195@email.com,2024-06-09,Social Media,United States,Female,25-34,Active
SUB1196,First1196,Last1196,user1196@email.com,2023-07-23,Referral,United Kingdom,Male,18-24,Bounced
SUB1197,First1197,Last1197,user1197@email.com,2023-08-09,Website Popup,United States,Female,25-34,Unsubscribed
SUB1198,First1198,Last1198,user1198@email.com,2023-12-25,Checkout,Canada,Male,18-24,Bounced
SUB1199,First1199,Last1199,user1199@email.com,2023-08-02,Checkout,United Kingdom,Male,18-24,Active
SUB1200,First1200,Last1200,user1200@email.com,2024-01-31,Social Media,United States,Male,55+,Active
SUB1201,First1201,Last1201,user1201@email.com,2024-03-15,Social Media,Australia,Male,35-44,Active
SUB1202,First1202,Last1202,user1202@email.com,2024-05-30,Social Media,Canada,Male,18-24,Active
SUB1203,First1203,Last1203,user1203@email.com,2024-06-14,Website Popup,Australia,Male,18-24,Active
SUB1204,First1204,Last1204,user1204@email.com,2023-10-13,Checkout,Canada,Female,18-24,Active
SUB1205,First1205,Last1205,user1205@email.com,2023-12-29,Social Media,United States,Male,18-24,Active
SUB1206,First1206,Last1206,user1206@email.com,2023-12-25,Website Popup,Australia,Male,18-24,Active
SUB1207,First1207,Last1207,user1207@email.com,2024-06-04,Website Popup,United States,Female,45-54,Unsubscribed
SUB1208,First1208,Last1208,user1208@email.com,2023-12-09,Checkout,Australia,Female,25-34,Active
SUB1209,First1209,Last1209,user1209@email.com,2024-01-18,Website Popup,United States,Female,35-44,Unsubscribed
SUB1210,First1210,Last1210,user1210@email.com,2024-05-04,Social Media,United States,Female,35-44,Active
SUB1211,First1211,Last1211,user1211@email.com,2023-12-26,Blog,United Kingdom,Female,18-24,Active
SUB1212,First1212,Last1212,user1212@email.com,2023-12-16,Checkout,United States,Female,45-54,Active
SUB1213,First1213,Last1213,user1213@email.com,2023-11-03,Checkout,United Kingdom,Male,18-24,Active
SUB1214,First1214,Last1214,user1214@email.com,2024-02-04,Checkout,United States,Male,35-44,Unsubscribed
SUB1215,First1215,Last1215,user1215@email.com,2024-03-04,Website Popup,United States,Female,18-24,Active
SUB1216,First1216,Last1216,user1216@email.com,2023-07-18,Referral,United States,Male,55+,Active
SUB1217,First1217,Last1217,user1217@email.com,2023-09-15,Social Media,United Kingdom,Female,35-44,Active
SUB1218,First1218,Last1218,user1218@email.com,2024-05-09,Website Popup,Australia,Male,35-44,Active
SUB1219,First1219,Last1219,user1219@email.com,2024-05-02,Checkout,United States,Male,18-24,Bounced
SUB1220,First1220,Last1220,user1220@email.com,2024-03-15,Checkout,Australia,Female,18-24,Active
SUB1221,First1221,Last1221,user1221@email.com,2024-05-21,Blog,United Kingdom,Female,18-24,Active
SUB1222,First1222,Last1222,user1222@email.com,2024-01-13,Website Popup,Canada,Female,18-24,Active
SUB1223,First1223,Last1223,user1223@email.com,2023-12-30,Referral,United States,Female,25-34,Active
SUB1224,First1224,Last1224,user1224@email.com,2024-04-03,Checkout,Canada,Male,35-44,Active
SUB1225,First1225,Last1225,user1225@email.com,2023-10-19,Website Popup,United States,Male,35-44,Active
SUB1226,First1226,Last1226,user1226@email.com,2023-07-14,Website Popup,United States,Female,35-44,Active
SUB1227,First1227,Last1227,user1227@email.com,2023-07-22,Referral,United States,Male,55+,Active
SUB1228,First1228,Last1228,user1228@email.com,2024-01-07,Social Media,United States,Female,25-34,Active
SUB1229,First1229,Last1229,user1229@email.com,2024-01-12,Checkout,United States,Female,18-24,Active
SUB1230,First1230,Last1230,user1230@email.com,2023-10-08,Checkout,Canada,Male,35-44,Active
SUB1231,First1231,Last1231,user1231@email.com,2023-08-05,Checkout,United Kingdom,Female,25-34,Active
SUB1232,First1232,Last1232,user1232@email.com,2024-03-28,Website Popup,United Kingdom,Female,35-44,Active
SUB1233,First1233,Last1233,user1233@email.com,2024-05-26,Website Popup,United States,Male,25-34,Active
SUB1234,First1234,Last1234,user1234@email.com,2024-04-19,Social Media,United Kingdom,Female,18-24,Active
SUB1235,First1235,Last1235,user1235@email.com,2023-10-14,Website Popup,United States,Male,45-54,Active
SUB1236,First1236,Last1236,user1236@email.com,2024-02-01,Blog,United Kingdom,Female,45-54,Active
SUB1237,First1237,Last1237,user1237@email.com,2023-12-31,Social Media,Australia,Female,18-24,Unsubscribed
SUB1238,First1238,Last1238,user1238@email.com,2023-10-22,Social Media,United States,Female,25-34,Bounced
SUB1239,First1239,Last1239,user1239@email.com,2024-05-24,Website Popup,United States,Female,18-24,Active
SUB1240,First1240,Last1240,user1240@email.com,2023-11-27,Website Popup,Canada,Female,18-24,Active
SUB1241,First1241,Last1241,user1241@email.com,2023-09-30,Referral,Australia,Female,45-54,Active
SUB1242,First1242,Last1242,user1242@email.com,2024-05-12,Website Popup,United States,Female,18-24,Active
SUB1243,First1243,Last1243,user1243@email.com,2024-01-26,Checkout,United Kingdom,Female,55+,Active
SUB1244,First1244,Last1244,user1244@email.com,2023-10-12,Website Popup,United States,Male,25-34,Active
SUB1245,First1245,Last1245,user1245@email.com,2024-02-27,Checkout,United States,Female,45-54,Active
SUB1246,First1246,Last1246,user1246@email.com,2023-07-01,Checkout,United States,Male,18-24,Active
SUB1247,First1247,Last1247,user1247@email.com,2023-08-18,Website Popup,United States,Male,45-54,Active
SUB1248,First1248,Last1248,user1248@email.com,2023-09-19,Website Popup,United Kingdom,Female,18-24,Active
SUB1249,First1249,Last1249,user1249@email.com,2024-01-20,Social Media,United States,Female,18-24,Active
SUB1250,First1250,Last1250,user1250@email.com,2023-09-30,Website Popup,United States,Female,35-44,Active
SUB1251,First1251,Last1251,user1251@email.com,2024-01-20,Social Media,United Kingdom,Female,18-24,Active
SUB1252,First1252,Last1252,user1252@email.com,2023-11-26,Blog,United States,Male,55+,Active
SUB1253,First1253,Last1253,user1253@email.com,2024-04-29,Checkout,United States,Female,35-44,Active
SUB1254,First1254,Last1254,user1254@email.com,2023-08-18,Referral,United States,Male,35-44,Active
SUB1255,First1255,Last1255,user1255@email.com,2023-09-16,Checkout,United Kingdom,Female,45-54,Active
SUB1256,First1256,Last1256,user1256@email.com,2023-07-21,Social Media,Australia,Female,45-54,Active
SUB1257,First1257,Last1257,user1257@email.com,2024-04-08,Website Popup,United States,Female,18-24,Unsubscribed
SUB1258,First1258,Last1258,user1258@email.com,2024-04-07,Checkout,Canada,Female,25-34,Unsubscribed
SUB1259,First1259,Last1259,user1259@email.com,2024-01-14,Website Popup,United Kingdom,Male,25-34,Active
SUB1260,First1260,Last1260,user1260@email.com,2024-04-04,Blog,United Kingdom,Female,18-24,Active
SUB1261,First1261,Last1261,user1261@email.com,2023-08-06,Website Popup,United States,Female,35-44,Active
SUB1262,First1262,Last1262,user1262@email.com,2023-12-14,Checkout,United States,Male,25-34,Active
SUB1263,First1263,Last1263,user1263@email.com,2024-01-25,Website Popup,United Kingdom,Male,55+,Active
SUB1264,First1264,Last1264,user1264@email.com,2024-06-24,Website Popup,United States,Male,35-44,Active
SUB1265,First1265,Last1265,user1265@email.com,2024-04-22,Website Popup,Australia,Male,25-34,Active
SUB1266,First1266,Last1266,user1266@email.com,2024-02-12,Checkout,United States,Female,35-44,Active
SUB1267,First1267,Last1267,user1267@email.com,2023-08-03,Website Popup,Canada,Female,18-24,Active
SUB1268,First1268,Last1268,user1268@email.com,2023-08-07,Checkout,United States,Male,35-44,Active
SUB1269,First1269,Last1269,user1269@email.com,2023-09-04,Referral,United States,Male,18-24,Active
SUB1270,First1270,Last1270,user1270@email.com,2024-01-04,Website Popup,United States,Male,25-34,Unsubscribed
SUB1271,First1271,Last1271,user1271@email.com,2024-02-18,Social Media,United Kingdom,Male,25-34,Active
SUB1272,First1272,Last1272,user1272@email.com,2024-04-01,Social Media,Australia,Female,25-34,Active
SUB1273,First1273,Last1273,user1273@email.com,2023-11-17,Website Popup,United States,Male,55+,Active
SUB1274,First1274,Last1274,user1274@email.com,2024-06-21,Website Popup,United Kingdom,Female,35-44,Active
SUB1275,First1275,Last1275,user1275@email.com,2024-06-15,Social Media,United Kingdom,Female,55+,Active
SUB1276,First1276,Last1276,user1276@email.com,2023-08-11,Website Popup,United States,Male,18-24,Active
SUB1277,First1277,Last1277,user1277@email.com,2024-05-18,Checkout,United States,Male,18-24,Active
SUB1278,First1278,Last1278,user1278@email.com,2023-10-03,Checkout,United States,Female,45-54,Active
SUB1279,First1279,Last1279,user1279@email.com,2023-08-24,Referral,United States,Male,25-34,Active
SUB1280,First1280,Last1280,user1280@email.com,2023-12-03,Checkout,United States,Female,45-54,Active
SUB1281,First1281,Last1281,user1281@email.com,2023-12-05,Checkout,United States,Male,25-34,Active
SUB1282,First1282,Last1282,user1282@email.com,2024-04-03,Checkout,United Kingdom,Male,35-44,Active
SUB1283,First1283,Last1283,user1283@email.com,2024-02-23,Social Media,United States,Female,35-44,Active
SUB1284,First1284,Last1284,user1284@email.com,2023-08-13,Website Popup,United Kingdom,Female,18-24,Unsubscribed
SUB1285,First1285,Last1285,user1285@email.com,2023-09-22,Blog,United Kingdom,Male,35-44,Active
SUB1286,First1286,Last1286,user1286@email.com,2024-06-12,Social Media,United States,Male,18-24,Active
SUB1287,First1287,Last1287,user1287@email.com,2023-12-28,Website Popup,United States,Female,35-44,Active
SUB1288,First1288,Last1288,user1288@email.com,2023-12-15,Referral,United States,Male,55+,Active
SUB1289,First1289,Last1289,user1289@email.com,2024-04-06,Checkout,Australia,Female,35-44,Active
SUB1290,First1290,Last1290,user1290@email.com,2023-09-16,Website Popup,United States,Female,18-24,Bounced
SUB1291,First1291,Last1291,user1291@email.com,2024-02-23,Blog,Australia,Female,18-24,Active
SUB1292,First1292,Last1292,user1292@email.com,2024-05-01,Social Media,United States,Female,55+,Active
SUB1293,First1293,Last1293,user1293@email.com,2024-06-19,Blog,United States,Male,55+,Unsubscribed
SUB1294,First1294,Last1294,user1294@email.com,2024-01-29,Social Media,United States,Male,18-24,Active
SUB1295,First1295,Last1295,user1295@email.com,2023-10-28,Social Media,United States,Male,35-44,Active
SUB1296,First1296,Last1296,user1296@email.com,2024-06-28,Social Media,United States,Female,25-34,Unsubscribed
SUB1297,First1297,Last1297,user1297@email.com,2023-10-14,Social Media,Australia,Female,35-44,Unsubscribed
SUB1298,First1298,Last1298,user1298@email.com,2023-09-04,Blog,United Kingdom,Female,35-44,Unsubscribed
SUB1299,First1299,Last1299,user1299@email.com,2023-07-23,Social Media,Australia,Female,25-34,Active
SUB1300,First1300,Last1300,user1300@email.com,2024-04-30,Checkout,United Kingdom,Male,55+,Unsubscribed
SUB1301,First1301,Last1301,user1301@email.com,2023-08-22,Website Popup,United States,Male,25-34,Active
SUB1302,First1302,Last1302,user1302@email.com,2024-03-26,Website Popup,Canada,Male,18-24,Active
SUB1303,First1303,Last1303,user1303@email.com,2024-05-14,Social Media,United Kingdom,Female,25-34,Bounced
SUB1304,First1304,Last1304,user1304@email.com,2024-03-08,Blog,United Kingdom,Female,25-34,Active
SUB1305,First1305,Last1305,user1305@email.com,2023-11-07,Checkout,United Kingdom,Male,55+,Active
SUB1306,First1306,Last1306,user1306@email.com,2024-01-17,Checkout,United Kingdom,Male,35-44,Active
SUB1307,First1307,Last1307,user1307@email.com,2024-05-28,Referral,Australia,Female,18-24,Active
SUB1308,First1308,Last1308,user1308@email.com,2024-03-17,Blog,United Kingdom,Female,25-34,Active
SUB1309,First1309,Last1309,user1309@email.com,2023-07-08,Checkout,Canada,Male,45-54,Active
SUB1310,First1310,Last1310,user1310@email.com,2024-04-14,Website Popup,United Kingdom,Female,18-24,Active
SUB1311,First1311,Last1311,user1311@email.com,2023-12-21,Checkout,Australia,Female,45-54,Unsubscribed
SUB1312,First1312,Last1312,user1312@email.com,2024-02-12,Website Popup,United States,Female,25-34,Active
SUB1313,First1313,Last1313,user1313@email.com,2024-05-10,Social Media,United States,Male,25-34,Active
SUB1314,First1314,Last1314,user1314@email.com,2024-01-06,Checkout,Canada,Male,45-54,Active
SUB1315,First1315,Last1315,user1315@email.com,2024-05-10,Website Popup,United States,Male,18-24,Active
SUB1316,First1316,Last1316,user1316@email.com,2024-02-08,Checkout,Canada,Male,35-44,Active
SUB1317,First1317,Last1317,user1317@email.com,2024-01-14,Website Popup,United States,Male,35-44,Active
SUB1318,First1318,Last1318,user1318@email.com,2023-12-09,Checkout,United States,Female,45-54,Active
SUB1319,First1319,Last1319,user1319@email.com,2024-06-26,Website Popup,United States,Female,25-34,Active
SUB1320,First1320,Last1320,user1320@email.com,2023-07-18,Website Popup,United States,Male,18-24,Active
SUB1321,First1321,Last1321,user1321@email.com,2024-04-28,Social Media,United States,Female,45-54,Active
SUB1322,First1322,Last1322,user1322@email.com,2023-07-13,Blog,Australia,Female,25-34,Active
SUB1323,First1323,Last1323,user1323@email.com,2023-09-19,Checkout,United States,Male,25-34,Active
SUB1324,First1324,Last1324,user1324@email.com,2024-05-03,Website Popup,United Kingdom,Female,45-54,Active
SUB1325,First1325,Last1325,user1325@email.com,2023-09-05,Checkout,United States,Male,55+,Active
SUB1326,First1326,Last1326,user1326@email.com,2024-05-29,Referral,United States,Male,18-24,Active
SUB1327,First1327,Last1327,user1327@email.com,2024-03-08,Website Popup,Australia,Male,25-34,Active
SUB1328,First1328,Last1328,user1328@email.com,2024-06-13,Website Popup,United States,Female,35-44,Active
SUB1329,First1329,Last1329,user1329@email.com,2023-10-08,Social Media,United States,Female,45-54,Active
SUB1330,First1330,Last1330,user1330@email.com,2023-09-29,Website Popup,United States,Male,18-24,Active
SUB1331,First1331,Last1331,user1331@email.com,2023-07-05,Website Popup,Canada,Female,35-44,Active
SUB1332,First1332,Last1332,user1332@email.com,2023-07-31,Blog,Canada,Female,35-44,Active
SUB1333,First1333,Last1333,user1333@email.com,2023-12-31,Website Popup,Canada,Female,25-34,Active
SUB1334,First1334,Last1334,user1334@email.com,2024-06-19,Social Media,United States,Male,25-34,Active
SUB1335,First1335,Last1335,user1335@email.com,2024-05-04,Website Popup,Australia,Female,35-44,Active
SUB1336,First1336,Last1336,user1336@email.com,2024-03-28,Website Popup,United States,Male,55+,Active
SUB1337,First1337,Last1337,user1337@email.com,2023-11-13,Checkout,United States,Female,18-24,Active
SUB1338,First1338,Last1338,user1338@email.com,2024-03-26,Website Popup,Australia,Female,25-34,Active
SUB1339,First1339,Last1339,user1339@email.com,2024-04-20,Website Popup,Australia,Female,18-24,Active
SUB1340,First1340,Last1340,user1340@email.com,2024-04-02,Social Media,United States,Male,18-24,Unsubscribed
SUB1341,First1341,Last1341,user1341@email.com,2023-07-31,Website Popup,United States,Female,18-24,Bounced
SUB1342,First1342,Last1342,user1342@email.com,2024-03-31,Checkout,United States,Female,25-34,Active
SUB1343,First1343,Last1343,user1343@email.com,2024-03-14,Social Media,Australia,Male,18-24,Bounced
SUB1344,First1344,Last1344,user1344@email.com,2023-11-17,Referral,United Kingdom,Female,35-44,Active
SUB1345,First1345,Last1345,user1345@email.com,2023-10-26,Checkout,United States,Male,25-34,Active
SUB1346,First1346,Last1346,user1346@email.com,2024-03-26,Checkout,United States,Male,25-34,Unsubscribed
SUB1347,First1347,Last1347,user1347@email.com,2023-10-11,Referral,United States,Male,35-44,Active
SUB1348,First1348,Last1348,user1348@email.com,2024-01-13,Referral,United States,Female,18-24,Active
SUB1349,First1349,Last1349,user1349@email.com,2024-06-05,Website Popup,United States,Male,35-44,Active
SUB1350,First1350,Last1350,user1350@email.com,2024-06-24,Checkout,United States,Male,25-34,Active
SUB1351,First1351,Last1351,user1351@email.com,2023-12-08,Website Popup,United States,Female,55+,Active
SUB1352,First1352,Last1352,user1352@email.com,2023-07-26,Social Media,Australia,Male,25-34,Active
SUB1353,First1353,Last1353,user1353@email.com,2024-05-27,Social Media,United States,Male,18-24,Unsubscribed
SUB1354,First1354,Last1354,user1354@email.com,2024-03-29,Social Media,Australia,Female,45-54,Unsubscribed
SUB1355,First1355,Last1355,user1355@email.com,2023-07-18,Social Media,United States,Female,35-44,Active
SUB1356,First1356,Last1356,user1356@email.com,2024-04-25,Social Media,Australia,Male,55+,Active
SUB1357,First1357,Last1357,user1357@email.com,2024-04-07,Website Popup,United States,Female,25-34,Active
SUB1358,First1358,Last1358,user1358@email.com,2023-12-11,Checkout,Canada,Female,25-34,Active
SUB1359,First1359,Last1359,user1359@email.com,2024-05-04,Blog,United Kingdom,Male,55+,Active
SUB1360,First1360,Last1360,user1360@email.com,2024-03-20,Checkout,Canada,Male,35-44,Active
SUB1361,First1361,Last1361,user1361@email.com,2024-06-12,Website Popup,United States,Male,35-44,Active
SUB1362,First1362,Last1362,user1362@email.com,2024-01-18,Checkout,United Kingdom,Male,25-34,Active
SUB1363,First1363,Last1363,user1363@email.com,2024-04-16,Referral,United States,Male,25-34,Bounced
SUB1364,First1364,Last1364,user1364@email.com,2023-12-06,Checkout,United States,Male,55+,Active
SUB1365,First1365,Last1365,user1365@email.com,2023-09-12,Website Popup,United States,Male,25-34,Active
SUB1366,First1366,Last1366,user1366@email.com,2024-04-13,Checkout,Canada,Female,25-34,Active
SUB1367,First1367,Last1367,user1367@email.com,2023-07-29,Website Popup,Canada,Male,55+,Active
SUB1368,First1368,Last1368,user1368@email.com,2024-03-22,Referral,Australia,Male,35-44,Bounced
SUB1369,First1369,Last1369,user1369@email.com,2024-03-23,Website Popup,United Kingdom,Female,45-54,Active
SUB1370,First1370,Last1370,user1370@email.com,2023-11-23,Social Media,United States,Male,25-34,Active
SUB1371,First1371,Last1371,user1371@email.com,2023-12-09,Checkout,United Kingdom,Male,55+,Active
SUB1372,First1372,Last1372,user1372@email.com,2023-11-09,Checkout,United States,Female,35-44,Unsubscribed
SUB1373,First1373,Last1373,user1373@email.com,2023-10-22,Social Media,Canada,Female,35-44,Active
SUB1374,First1374,Last1374,user1374@email.com,2024-04-28,Checkout,United States,Female,18-24,Active
SUB1375,First1375,Last1375,user1375@email.com,2024-05-14,Social Media,Australia,Male,35-44,Active
SUB1376,First1376,Last1376,user1376@email.com,2024-06-28,Checkout,Canada,Female,25-34,Active
SUB1377,First1377,Last1377,user1377@email.com,2024-06-04,Checkout,United Kingdom,Female,25-34,Active
SUB1378,First1378,Last1378,user1378@email.com,2023-07-10,Checkout,United States,Female,18-24,Active
SUB1379,First1379,Last1379,user1379@email.com,2023-11-26,Social Media,United Kingdom,Female,55+,Bounced
SUB1380,First1380,Last1380,user1380@email.com,2023-10-02,Checkout,United States,Female,25-34,Active
SUB1381,First1381,Last1381,user1381@email.com,2024-05-29,Website Popup,United States,Female,25-34,Unsubscribed
SUB1382,First1382,Last1382,user1382@email.com,2024-03-20,Referral,United Kingdom,Female,25-34,Unsubscribed
SUB1383,First1383,Last1383,user1383@email.com,2023-12-12,Social Media,United Kingdom,Female,45-54,Unsubscribed
SUB1384,First1384,Last1384,user1384@email.com,2024-06-12,Website Popup,United States,Male,55+,Active
SUB1385,First1385,Last1385,user1385@email.com,2023-09-29,Checkout,United Kingdom,Male,55+,Active
SUB1386,First1386,Last1386,user1386@email.com,2024-03-29,Checkout,Canada,Male,35-44,Active
SUB1387,First1387,Last1387,user1387@email.com,2023-07-16,Checkout,Australia,Male,25-34,Active
SUB1388,First1388,Last1388,user1388@email.com,2023-10-27,Checkout,Australia,Male,25-34,Active
SUB1389,First1389,Last1389,user1389@email.com,2023-07-01,Referral,United States,Female,45-54,Active
SUB1390,First1390,Last1390,user1390@email.com,2024-03-15,Checkout,United Kingdom,Female,35-44,Active
SUB1391,First1391,Last1391,user1391@email.com,2023-10-08,Website Popup,United States,Female,25-34,Active
SUB1392,First1392,Last1392,user1392@email.com,2024-05-07,Social Media,United Kingdom,Male,18-24,Active
SUB1393,First1393,Last1393,user1393@email.com,2023-10-10,Social Media,Australia,Male,45-54,Active
SUB1394,First1394,Last1394,user1394@email.com,2023-09-16,Social Media,United Kingdom,Male,35-44,Active
SUB1395,First1395,Last1395,user1395@email.com,2023-10-16,Referral,United States,Male,35-44,Active
SUB1396,First1396,Last1396,user1396@email.com,2024-01-05,Checkout,Canada,Female,35-44,Bounced
SUB1397,First1397,Last1397,user1397@email.com,2023-12-01,Checkout,United Kingdom,Male,25-34,Active
SUB1398,First1398,Last1398,user1398@email.com,2024-05-27,Referral,United States,Male,45-54,Active
SUB1399,First1399,Last1399,user1399@email.com,2023-07-14,Website Popup,United States,Female,35-44,Active
SUB1400,First1400,Last1400,user1400@email.com,2023-10-11,Website Popup,United States,Female,35-44,Active
SUB1401,First1401,Last1401,user1401@email.com,2024-02-25,Website Popup,Canada,Female,35-44,Active
SUB1402,First1402,Last1402,user1402@email.com,2024-06-16,Website Popup,United States,Male,35-44,Bounced
SUB1403,First1403,Last1403,user1403@email.com,2024-03-09,Website Popup,United Kingdom,Male,35-44,Active
SUB1404,First1404,Last1404,user1404@email.com,2023-12-30,Checkout,United Kingdom,Female,25-34,Active
SUB1405,First1405,Last1405,user1405@email.com,2024-04-28,Website Popup,Australia,Female,18-24,Active
SUB1406,First1406,Last1406,user1406@email.com,2024-01-11,Website Popup,United States,Female,25-34,Active
SUB1407,First1407,Last1407,user1407@email.com,2023-08-29,Checkout,United States,Female,55+,Active
SUB1408,First1408,Last1408,user1408@email.com,2023-09-07,Referral,Canada,Male,25-34,Active
SUB1409,First1409,Last1409,user1409@email.com,2023-12-30,Checkout,Australia,Male,35-44,Active
SUB1410,First1410,Last1410,user1410@email.com,2024-06-28,Website Popup,United States,Male,45-54,Active
SUB1411,First1411,Last1411,user1411@email.com,2023-08-25,Checkout,United Kingdom,Female,25-34,Active
SUB1412,First1412,Last1412,user1412@email.com,2024-06-09,Checkout,United Kingdom,Male,18-24,Active
SUB1413,First1413,Last1413,user1413@email.com,2023-12-24,Website Popup,United Kingdom,Female,45-54,Active
SUB1414,First1414,Last1414,user1414@email.com,2024-05-18,Referral,United States,Female,25-34,Active
SUB1415,First1415,Last1415,user1415@email.com,2023-12-27,Social Media,United States,Female,25-34,Active
SUB1416,First1416,Last1416,user1416@email.com,2023-09-07,Social Media,United States,Male,45-54,Active
SUB1417,First1417,Last1417,user1417@email.com,2023-10-23,Social Media,United States,Female,18-24,Active
SUB1418,First1418,Last1418,user1418@email.com,2023-08-25,Website Popup,United States,Female,18-24,Active
SUB1419,First1419,Last1419,user1419@email.com,2023-10-12,Social Media,Australia,Male,25-34,Active
SUB1420,First1420,Last1420,user1420@email.com,2024-02-21,Checkout,United States,Female,55+,Active
SUB1421,First1421,Last1421,user1421@email.com,2023-11-28,Website Popup,United States,Female,35-44,Active
SUB1422,First1422,Last1422,user1422@email.com,2024-04-16,Website Popup,United Kingdom,Female,18-24,Active
SUB1423,First1423,Last1423,user1423@email.com,2024-03-23,Website Popup,United States,Male,35-44,Active
SUB1424,First1424,Last1424,user1424@email.com,2023-10-09,Referral,United States,Male,35-44,Active
SUB1425,First1425,Last1425,user1425@email.com,2024-02-16,Checkout,United States,Male,25-34,Active
SUB1426,First1426,Last1426,user1426@email.com,2024-03-14,Blog,United States,Female,18-24,Active
SUB1427,First1427,Last1427,user1427@email.com,2023-10-24,Checkout,Canada,Male,25-34,Unsubscribed
SUB1428,First1428,Last1428,user1428@email.com,2023-12-14,Blog,United States,Male,25-34,Active
SUB1429,First1429,Last1429,user1429@email.com,2023-08-23,Social Media,United Kingdom,Male,25-34,Active
SUB1430,First1430,Last1430,user1430@email.com,2024-01-28,Checkout,United States,Male,25-34,Active
SUB1431,First1431,Last1431,user1431@email.com,2024-02-12,Website Popup,United Kingdom,Female,18-24,Active
SUB1432,First1432,Last1432,user1432@email.com,2024-04-17,Website Popup,United States,Female,25-34,Active
SUB1433,First1433,Last1433,user1433@email.com,2023-07-02,Website Popup,United Kingdom,Female,35-44,Active
SUB1434,First1434,Last1434,user1434@email.com,2023-12-02,Referral,United States,Female,45-54,Active
SUB1435,First1435,Last1435,user1435@email.com,2023-09-17,Website Popup,Australia,Female,25-34,Active
SUB1436,First1436,Last1436,user1436@email.com,2024-05-30,Social Media,United Kingdom,Female,25-34,Active
SUB1437,First1437,Last1437,user1437@email.com,2023-08-09,Website Popup,United States,Male,55+,Unsubscribed
SUB1438,First1438,Last1438,user1438@email.com,2023-09-27,Checkout,United States,Female,45-54,Bounced
SUB1439,First1439,Last1439,user1439@email.com,2024-04-12,Checkout,Australia,Male,18-24,Active
SUB1440,First1440,Last1440,user1440@email.com,2023-12-07,Referral,United States,Female,45-54,Active
SUB1441,First1441,Last1441,user1441@email.com,2024-01-28,Blog,United States,Male,18-24,Active
SUB1442,First1442,Last1442,user1442@email.com,2024-02-29,Checkout,Canada,Male,25-34,Active
SUB1443,First1443,Last1443,user1443@email.com,2024-05-12,Website Popup,United States,Female,35-44,Active
SUB1444,First1444,Last1444,user1444@email.com,2023-08-07,Checkout,United Kingdom,Female,18-24,Active
SUB1445,First1445,Last1445,user1445@email.com,2024-05-15,Checkout,United States,Female,25-34,Active
SUB1446,First1446,Last1446,user1446@email.com,2023-11-15,Referral,United States,Female,35-44,Active
SUB1447,First1447,Last1447,user1447@email.com,2024-04-14,Blog,United States,Male,35-44,Active
SUB1448,First1448,Last1448,user1448@email.com,2024-01-24,Website Popup,United States,Female,25-34,Bounced
SUB1449,First1449,Last1449,user1449@email.com,2023-10-15,Website Popup,United States,Male,45-54,Active
SUB1450,First1450,Last1450,user1450@email.com,2024-06-12,Website Popup,United States,Female,45-54,Active
SUB1451,First1451,Last1451,user1451@email.com,2023-09-29,Checkout,United States,Female,25-34,Active
SUB1452,First1452,Last1452,user1452@email.com,2024-01-29,Website Popup,United States,Female,35-44,Active
SUB1453,First1453,Last1453,user1453@email.com,2023-08-12,Checkout,United Kingdom,Female,18-24,Active
SUB1454,First1454,Last1454,user1454@email.com,2024-04-19,Checkout,Canada,Male,18-24,Active
